,party_rk,gender_cd,age,marital_status_desc,children_cnt,region_flg,product1,product2,product3,product4,product5,product6,product7,income,outcome,label
11282,16319,1.0,35.0,6.0,0,0,0,0,0,1,1,0,0,127500.0,-65833.33333333333,3
11283,21791,0.0,30.0,0.0,0,0,0,1,0,1,1,0,0,8333.333333333334,-24285.714285714286,0
11284,51235,0.0,25.0,6.0,0,0,0,0,0,1,0,0,0,5000.0,-5000.0,0
11285,62349,1.0,25.0,1.0,0,0,0,1,0,0,1,0,0,5000.0,-23750.0,0
11286,79216,0.0,20.0,6.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
11287,35026,1.0,55.0,1.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
11288,44611,1.0,30.0,1.0,1,0,0,1,0,0,1,0,0,0.0,-15000.0,0
11289,80123,0.0,45.0,6.0,0,0,0,0,0,1,1,0,0,12000.0,0.0,0
11290,10535,0.0,55.0,1.0,0,1,1,1,0,0,1,0,0,5000.0,-15000.0,0
11291,58311,0.0,40.0,1.0,1,0,0,1,0,1,1,0,1,27500.0,-27500.0,0
11292,60929,0.0,35.0,3.0,0,0,0,1,0,0,0,0,0,105000.0,-73333.33333333333,3
11293,3667,0.0,40.0,3.0,1,0,0,1,0,0,1,0,0,0.0,0.0,0
11294,36432,0.0,30.0,1.0,0,0,0,0,0,1,1,0,0,5000.0,-5000.0,0
11295,79798,0.0,40.0,2.0,0,0,0,1,0,0,0,0,0,5000.0,-40000.0,0
11296,22525,0.0,40.0,3.0,1,0,0,1,0,0,1,0,0,5000.0,-7500.0,0
11297,84932,0.0,20.0,6.0,0,0,1,0,0,1,1,0,0,40000.0,-23333.333333333332,0
11298,79901,0.0,35.0,1.0,0,0,1,1,0,0,1,0,0,5000.0,-11666.666666666666,0
11299,93299,1.0,40.0,3.0,0,1,0,1,0,0,0,0,0,20833.333333333332,-30833.333333333332,0
11300,12501,1.0,35.0,0.0,4,0,0,1,0,0,1,0,0,5000.0,-9000.0,0
11301,22612,1.0,45.0,1.0,0,0,0,1,0,0,0,0,0,7500.0,-11666.666666666666,0
11302,42037,1.0,25.0,0.0,0,0,0,1,0,0,1,0,0,47500.0,-14000.0,3
11303,72173,0.0,25.0,1.0,0,0,0,1,0,0,1,0,0,115000.0,0.0,3
11304,93815,1.0,40.0,0.0,0,0,0,1,0,0,1,0,0,51666.666666666664,-16000.0,3
11305,15572,1.0,40.0,1.0,2,0,0,1,0,0,0,0,0,10000.0,-10000.0,0
11306,34488,1.0,35.0,0.0,0,0,0,1,0,1,0,0,0,5000.0,-30000.0,0
11307,65422,1.0,45.0,0.0,0,0,0,1,0,0,1,0,0,45000.0,0.0,0
11308,76806,1.0,25.0,0.0,0,0,0,0,0,1,0,0,0,5000.0,0.0,0
11309,92221,1.0,30.0,3.0,0,0,1,0,1,1,1,0,0,0.0,0.0,0
11310,674,1.0,50.0,1.0,1,0,1,1,0,1,1,0,0,5000.0,-5000.0,0
11311,4407,1.0,35.0,0.0,0,0,0,1,1,1,1,0,0,54000.0,-67000.0,3
11312,19400,0.0,70.0,5.0,0,0,0,1,0,1,0,0,1,6666.666666666667,-6666.666666666667,0
11313,66566,0.0,35.0,1.0,0,0,0,1,0,0,1,0,0,90000.0,-10000.0,3
11314,76828,1.0,70.0,6.0,0,0,0,0,1,1,1,0,0,16666.666666666668,-7500.0,0
11315,55379,0.0,40.0,6.0,0,0,0,0,1,1,1,0,0,11428.57142857143,-15833.333333333334,0
11316,77783,1.0,35.0,6.0,0,0,0,1,1,1,1,0,0,5000.0,-5000.0,0
11317,21361,1.0,25.0,0.0,0,0,0,1,1,1,0,0,0,25000.0,0.0,0
11318,34919,0.0,35.0,6.0,0,0,0,1,0,1,0,0,1,28000.0,-84000.0,3
11319,39172,0.0,35.0,1.0,0,0,0,1,0,1,1,0,1,5000.0,-7500.0,0
11320,59511,0.0,35.0,1.0,0,0,0,1,0,0,1,0,0,47500.0,-15000.0,3
11321,42736,0.0,25.0,6.0,0,0,0,0,0,1,0,0,1,7500.0,-7500.0,0
11322,3423,0.0,55.0,1.0,0,0,0,1,0,1,0,0,0,13333.333333333334,-17500.0,0
11323,19553,0.0,55.0,1.0,0,0,0,1,0,1,0,0,0,5000.0,-5000.0,0
11324,66376,0.0,30.0,6.0,0,0,0,1,1,1,0,0,0,11666.666666666666,-25000.0,0
11325,77917,1.0,35.0,1.0,0,0,0,1,0,0,1,0,0,5000.0,-5000.0,0
11326,9839,1.0,40.0,1.0,1,0,0,1,0,0,1,0,0,0.0,0.0,0
11327,32659,1.0,35.0,1.0,0,0,0,0,0,1,0,0,0,26666.666666666668,-17500.0,0
11328,39898,1.0,40.0,6.0,0,0,0,0,1,1,1,0,0,15000.0,0.0,0
11329,14819,1.0,40.0,1.0,0,0,1,1,1,1,0,0,1,5000.0,-7500.0,0
11330,64333,0.0,55.0,0.0,0,0,0,0,0,1,0,0,0,18333.333333333332,-26666.666666666668,0
11331,78945,0.0,50.0,6.0,0,0,1,0,1,1,1,0,0,0.0,-90000.0,0
11332,34309,1.0,55.0,1.0,2,0,0,1,0,0,0,0,0,15000.0,-5000.0,0
11333,64958,0.0,40.0,1.0,2,0,0,1,0,1,1,0,0,30000.0,-15714.285714285714,0
11334,68363,0.0,35.0,1.0,0,0,0,1,0,0,1,0,0,72500.0,-25000.0,3
11335,2081,1.0,40.0,1.0,1,1,0,1,0,0,0,0,0,12142.857142857143,-31250.0,0
11336,53422,0.0,35.0,0.0,0,0,0,0,0,1,1,0,0,10000.0,-10000.0,0
11337,65941,1.0,50.0,1.0,0,0,0,1,0,0,0,0,0,13333.333333333334,-8750.0,0
11338,73002,0.0,45.0,1.0,0,0,0,1,1,1,1,0,1,5000.0,-15000.0,0
11339,19243,1.0,40.0,0.0,0,0,0,1,0,1,0,0,0,5000.0,-7500.0,0
11340,46989,0.0,30.0,1.0,0,0,0,1,0,0,0,0,0,43750.0,-27500.0,3
11341,67376,0.0,25.0,1.0,0,0,0,1,0,1,0,0,0,18888.88888888889,-110000.0,3
11342,5854,0.0,45.0,1.0,1,0,0,1,0,0,1,0,1,6000.0,-5000.0,0
11343,15044,0.0,60.0,5.0,0,0,1,1,0,0,1,0,0,0.0,-5000.0,0
11344,62403,1.0,25.0,6.0,0,0,0,0,1,1,1,0,0,0.0,-80000.0,0
11345,85529,1.0,20.0,6.0,0,0,1,0,0,1,1,0,0,5000.0,-5000.0,0
11346,23595,0.0,60.0,6.0,0,1,0,0,0,1,1,0,0,17857.14285714286,-24000.0,0
11347,39507,0.0,50.0,1.0,0,0,0,1,0,0,0,0,0,50000.0,-105000.0,3
11348,46377,0.0,35.0,5.0,0,0,0,1,0,0,1,0,1,0.0,-85000.0,0
11349,16924,0.0,50.0,3.0,2,0,0,1,0,0,1,0,0,58333.333333333336,-31250.0,3
11350,33212,1.0,30.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0
11351,56372,0.0,45.0,6.0,0,0,0,0,0,1,0,0,0,50000.0,-51428.57142857143,3
11352,80843,0.0,30.0,6.0,0,0,0,1,1,1,1,0,0,43333.333333333336,-21666.666666666668,3
11353,91640,0.0,55.0,6.0,0,0,1,0,0,1,0,0,0,0.0,-100000.0,3
11354,16221,0.0,55.0,6.0,0,0,0,0,1,1,1,0,0,8750.0,-7000.0,0
11355,44695,1.0,30.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-8333.333333333334,0
11356,82517,0.0,50.0,0.0,0,0,0,0,0,1,1,0,0,0.0,-6666.666666666667,0
11357,18180,0.0,35.0,0.0,0,0,1,0,1,1,0,0,1,50000.0,-50000.0,3
11358,73591,0.0,30.0,1.0,0,0,1,0,0,1,1,0,0,5000.0,-15000.0,0
11359,76874,0.0,35.0,1.0,0,0,1,0,1,1,1,0,0,0.0,-17500.0,0
11360,38365,1.0,55.0,1.0,0,0,0,1,0,1,1,0,0,5000.0,-8333.333333333334,0
11361,67371,1.0,25.0,0.0,0,0,1,1,0,0,1,0,0,10000.0,-8333.333333333334,0
11362,90241,1.0,35.0,1.0,0,0,0,1,0,0,0,0,0,0.0,-40000.0,0
11363,20547,1.0,45.0,5.0,2,0,0,1,0,0,1,0,0,0.0,-7500.0,0
11364,22965,1.0,25.0,6.0,4,0,0,0,0,1,1,0,0,0.0,0.0,0
11365,46024,0.0,40.0,0.0,0,0,0,1,0,0,1,0,1,9000.0,-14285.714285714286,0
11366,50262,0.0,45.0,1.0,0,0,0,1,0,0,1,0,0,86666.66666666667,-20000.0,3
11367,70297,1.0,35.0,1.0,0,0,0,1,0,0,1,0,0,0.0,-10000.0,0
11368,86292,0.0,30.0,6.0,0,0,0,0,0,1,1,0,0,5000.0,-10000.0,0
11369,37562,1.0,35.0,6.0,0,0,0,0,0,1,0,0,0,12500.0,-9166.666666666666,0
11370,51974,1.0,25.0,0.0,0,0,0,0,1,1,0,0,1,15000.0,0.0,0
11371,30481,1.0,35.0,0.0,0,0,0,0,0,1,0,0,0,20000.0,-20000.0,0
11372,73340,1.0,25.0,3.0,0,0,0,0,0,1,0,0,0,30000.0,-65000.0,3
11373,37630,1.0,60.0,1.0,0,0,0,1,0,0,1,0,1,25000.0,-25000.0,0
11374,54205,0.0,30.0,1.0,0,0,0,1,0,0,0,0,0,23333.333333333332,-17500.0,0
11375,21012,0.0,40.0,2.0,2,0,0,1,0,0,0,0,0,0.0,-5000.0,0
11376,23538,1.0,45.0,5.0,2,0,0,1,0,1,1,0,1,6666.666666666667,-5000.0,0
11377,55448,1.0,25.0,0.0,0,0,0,0,1,1,1,0,0,7500.0,-40000.0,0
11378,74665,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,5000.0,-5000.0,0
11379,85824,1.0,40.0,0.0,0,0,0,0,0,1,1,0,0,0.0,-25000.0,0
11380,1469,1.0,50.0,1.0,2,0,0,1,0,1,1,0,0,55454.545454545456,-66538.46153846153,3
11381,16473,1.0,45.0,0.0,0,0,1,1,0,1,0,0,1,45000.0,-36000.0,3
11382,37275,0.0,30.0,0.0,0,0,1,1,0,1,0,0,0,26000.0,-28125.0,0
11383,54237,0.0,30.0,0.0,0,0,0,1,0,1,0,0,0,0.0,0.0,0
11384,64241,1.0,35.0,1.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0
11385,74396,0.0,35.0,6.0,0,0,0,1,0,1,0,0,0,15000.0,-11666.666666666666,0
11386,82238,1.0,40.0,1.0,0,0,1,0,0,1,1,0,0,10000.0,-40000.0,0
11387,43076,0.0,40.0,6.0,0,0,0,0,0,1,1,1,0,12500.0,-20000.0,0
11388,52615,0.0,25.0,1.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0
11389,69501,1.0,35.0,1.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
11390,73400,1.0,40.0,6.0,0,0,0,0,0,1,1,0,0,80000.0,-45000.0,3
11391,5995,0.0,40.0,5.0,0,0,0,1,0,0,1,0,0,0.0,-5000.0,0
11392,31333,0.0,30.0,1.0,0,0,0,1,0,0,0,0,0,42500.0,-40000.0,3
11393,601,0.0,65.0,1.0,2,0,0,1,0,0,1,0,0,26666.666666666668,-12000.0,0
11394,14630,1.0,30.0,1.0,0,0,1,0,1,1,0,0,0,140000.0,-66666.66666666667,3
11395,75300,1.0,50.0,0.0,0,0,0,0,0,1,0,0,0,10000.0,-5000.0,0
11396,28278,1.0,50.0,0.0,1,0,1,1,1,1,1,0,0,5000.0,0.0,0
11397,47882,1.0,50.0,1.0,0,0,0,1,0,0,1,0,0,5000.0,-5000.0,0
11398,84250,1.0,30.0,6.0,0,0,0,0,0,1,0,0,0,20000.0,-15000.0,0
11399,57646,0.0,25.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-21000.0,0
11400,66157,0.0,40.0,6.0,0,0,0,1,1,1,1,0,0,23333.333333333332,-17500.0,0
11401,75694,1.0,35.0,1.0,0,0,0,0,0,1,1,0,0,140000.0,-36666.666666666664,3
11402,85602,0.0,40.0,6.0,0,0,0,1,0,0,1,0,0,27500.0,0.0,0
11403,34634,1.0,30.0,1.0,0,0,0,1,0,1,1,0,1,135000.0,-41000.0,3
11404,57890,1.0,45.0,5.0,0,1,0,1,0,0,0,0,0,112500.0,-60000.0,3
11405,62412,0.0,35.0,0.0,0,0,0,1,0,0,0,0,0,0.0,-17500.0,0
11406,85226,1.0,50.0,1.0,0,0,0,1,0,0,1,0,0,5000.0,0.0,0
11407,73588,1.0,35.0,0.0,0,0,0,1,0,0,1,0,0,8750.0,-53333.333333333336,0
11408,48503,0.0,35.0,6.0,0,0,0,1,1,1,0,1,0,25000.0,-25000.0,0
11409,88913,1.0,20.0,6.0,0,1,1,0,0,1,0,0,0,0.0,0.0,0
11410,9497,0.0,40.0,1.0,2,0,1,1,0,0,0,0,0,0.0,-6666.666666666667,0
11411,26838,1.0,60.0,6.0,0,0,0,0,0,1,1,0,0,28333.333333333332,-26666.666666666668,0
11412,44762,0.0,60.0,6.0,0,1,0,0,0,1,0,0,0,96000.0,-67000.0,3
11413,49518,1.0,25.0,0.0,0,0,0,1,0,0,0,0,0,5000.0,-5000.0,0
11414,67338,1.0,45.0,1.0,0,0,0,0,0,1,0,0,1,25000.0,-14285.714285714286,0
11415,85288,0.0,35.0,6.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
11416,56300,0.0,30.0,6.0,0,0,0,0,0,1,0,0,0,35000.0,-76666.66666666667,3
11417,89310,0.0,30.0,0.0,0,0,1,1,0,0,1,0,0,0.0,-10000.0,0
11418,28911,1.0,40.0,3.0,1,0,1,1,0,0,1,0,0,0.0,-18333.333333333332,0
11419,48030,1.0,35.0,6.0,0,0,0,0,0,1,1,0,0,50000.0,-10000.0,3
11420,89886,1.0,25.0,6.0,0,0,0,0,0,1,0,0,0,0.0,-30000.0,0
11421,31620,0.0,30.0,0.0,0,0,0,1,0,0,1,0,0,5000.0,0.0,0
11422,56388,1.0,40.0,0.0,0,0,1,1,1,1,0,0,0,6666.666666666667,0.0,0
11423,77695,1.0,30.0,0.0,0,0,0,0,1,1,0,0,1,16666.666666666668,-16666.666666666668,0
11424,12859,1.0,35.0,0.0,0,0,0,1,0,0,1,0,0,0.0,-11111.111111111111,0
11425,37937,0.0,55.0,6.0,0,0,0,0,0,1,1,0,0,87500.0,-24444.444444444445,3
11426,44211,0.0,25.0,6.0,0,0,1,1,0,1,0,0,0,7500.0,-14375.0,0
11427,87249,0.0,55.0,0.0,0,0,1,0,1,1,0,0,0,25000.0,-20000.0,0
11428,81168,1.0,20.0,6.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
11429,693,1.0,50.0,5.0,1,0,1,0,0,1,1,0,0,15000.0,-10000.0,0
11430,67016,0.0,20.0,0.0,0,0,1,1,0,1,1,0,0,6666.666666666667,-8000.0,0
11431,8535,1.0,50.0,1.0,0,1,0,1,0,0,0,0,0,5000.0,-17500.0,0
11432,63810,0.0,30.0,1.0,1,0,0,1,1,1,0,0,0,0.0,-35000.0,0
11433,45838,1.0,50.0,1.0,0,0,0,1,0,0,1,0,0,0.0,-17000.0,0
11434,68259,0.0,55.0,1.0,0,0,0,1,0,0,1,0,0,8750.0,-10000.0,0
11435,92518,1.0,55.0,1.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
11436,31083,1.0,35.0,0.0,0,0,1,1,0,1,1,1,0,15000.0,-21000.0,0
11437,38379,1.0,40.0,6.0,0,0,0,0,0,1,0,0,0,10000.0,-15000.0,0
11438,66569,0.0,20.0,0.0,0,0,0,1,1,1,1,0,0,27500.0,-10000.0,0
11439,30850,1.0,35.0,6.0,0,0,0,0,1,1,0,0,0,22142.85714285714,-15000.0,0
11440,53998,1.0,35.0,0.0,0,0,0,1,0,1,0,0,0,41250.0,-41428.57142857143,3
11441,57704,1.0,35.0,0.0,0,0,0,1,0,1,1,0,0,0.0,-10833.333333333334,0
11442,46943,1.0,35.0,6.0,4,0,0,0,0,1,1,0,0,31666.666666666668,-31666.666666666668,0
11443,54402,0.0,65.0,2.0,0,0,0,1,0,1,1,0,0,0.0,-5000.0,0
11444,104,1.0,55.0,5.0,0,0,1,1,0,1,1,0,0,155000.0,-190000.0,2
11445,24167,0.0,35.0,0.0,0,0,0,1,0,1,1,0,0,32500.0,-7500.0,0
11446,52140,1.0,35.0,0.0,0,0,0,1,0,0,0,0,0,5000.0,-13333.333333333334,0
11447,12294,1.0,40.0,6.0,0,0,0,0,0,1,0,1,0,76428.57142857143,-22000.0,3
11448,65789,1.0,45.0,6.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
11449,75021,1.0,35.0,1.0,0,0,1,1,0,0,0,0,0,10000.0,-8333.333333333334,0
11450,42976,1.0,40.0,6.0,0,0,0,0,0,1,1,0,0,23333.333333333332,-10000.0,0
11451,80435,0.0,50.0,1.0,2,0,0,0,0,1,1,0,0,0.0,-5000.0,0
11452,30285,0.0,50.0,3.0,0,0,0,1,0,0,1,0,0,8333.333333333334,-7500.0,0
11453,51439,1.0,40.0,5.0,0,0,0,1,0,1,1,0,0,10000.0,-26000.0,0
11454,13915,0.0,25.0,1.0,4,1,0,1,0,0,1,0,0,0.0,-11666.666666666666,0
11455,35651,1.0,60.0,6.0,0,0,0,0,0,1,0,0,0,30714.285714285714,-50000.0,3
11456,67742,1.0,45.0,6.0,0,0,0,1,0,0,1,0,0,10000.0,-7500.0,0
11457,92403,1.0,45.0,6.0,0,0,1,0,0,1,1,0,0,0.0,0.0,0
11458,4792,0.0,65.0,0.0,3,0,0,1,0,0,0,0,0,0.0,-20000.0,0
11459,9192,0.0,25.0,0.0,0,1,0,0,0,1,0,0,1,15000.0,-48750.0,0
11460,14567,1.0,30.0,0.0,0,0,1,1,1,1,0,0,0,19285.714285714286,-25000.0,0
11461,20014,0.0,50.0,5.0,0,0,0,1,0,0,0,0,0,5000.0,-30000.0,0
11462,29345,1.0,45.0,6.0,4,0,0,0,0,1,0,0,0,5000.0,-6666.666666666667,0
11463,52093,1.0,40.0,6.0,0,0,0,0,0,1,0,1,0,0.0,0.0,0
11464,76576,0.0,40.0,0.0,0,0,1,1,1,1,1,0,0,0.0,0.0,0
11465,83442,0.0,50.0,0.0,0,0,0,0,0,1,1,0,0,16666.666666666668,-45000.0,0
11466,93155,1.0,35.0,1.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
11467,8769,0.0,35.0,0.0,0,0,0,1,0,1,0,0,0,5000.0,-20000.0,0
11468,53078,0.0,30.0,6.0,0,0,0,0,0,1,1,0,0,25000.0,-65000.0,3
11469,84601,0.0,40.0,6.0,0,0,0,1,0,1,1,0,0,5000.0,-35000.0,0
11470,90478,1.0,50.0,5.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
11471,5215,0.0,30.0,0.0,0,0,0,0,0,1,1,0,1,235000.0,-115000.0,2
11472,15224,1.0,35.0,0.0,0,0,0,0,1,1,1,0,0,0.0,0.0,0
11473,54189,1.0,50.0,5.0,0,0,0,1,0,0,1,0,0,5000.0,-5000.0,0
11474,74460,1.0,30.0,1.0,0,0,0,0,0,1,1,0,0,26666.666666666668,-26666.666666666668,0
11475,82127,1.0,30.0,0.0,0,0,0,1,0,0,1,0,0,5000.0,-5000.0,0
11476,46256,0.0,30.0,5.0,0,0,0,0,0,1,0,0,0,15000.0,-40000.0,0
11477,2070,0.0,55.0,5.0,1,0,0,1,0,1,1,0,1,0.0,0.0,0
11478,50404,0.0,30.0,6.0,0,0,0,0,0,1,1,1,0,47500.0,-130000.0,3
11479,33200,1.0,30.0,0.0,0,0,0,0,1,1,1,0,0,10000.0,-8333.333333333334,0
11480,64920,1.0,30.0,5.0,0,0,0,0,0,1,1,0,0,10000.0,-20000.0,0
11481,71623,0.0,50.0,1.0,0,1,0,1,0,0,1,0,0,7500.0,-6666.666666666667,0
11482,83348,0.0,40.0,5.0,0,0,0,0,0,1,1,0,0,26666.666666666668,-5000.0,0
11483,2353,1.0,50.0,6.0,0,1,0,0,1,1,1,1,0,16666.666666666668,-20000.0,0
11484,11010,1.0,35.0,6.0,4,1,0,0,0,1,1,1,0,37500.0,-20625.0,0
11485,54432,0.0,55.0,1.0,0,0,0,1,0,0,1,0,0,0.0,-5000.0,0
11486,61136,1.0,40.0,5.0,1,0,1,0,1,1,0,0,0,8333.333333333334,-7000.0,0
11487,17821,1.0,30.0,0.0,1,0,0,0,0,1,1,0,0,35000.0,-35000.0,3
11488,87977,1.0,20.0,1.0,0,1,0,1,0,0,1,0,0,0.0,-5000.0,0
11489,29951,0.0,40.0,5.0,0,0,0,1,0,0,1,0,0,42500.0,-24000.0,3
11490,89831,1.0,40.0,0.0,0,0,1,1,0,0,1,0,1,7500.0,0.0,0
11491,39195,0.0,25.0,0.0,0,0,0,1,0,1,0,0,0,18750.0,-5000.0,0
11492,93231,1.0,65.0,1.0,0,0,0,1,0,0,0,0,1,5000.0,-9285.714285714286,0
11493,47231,1.0,45.0,6.0,0,0,0,0,0,1,0,0,0,10000.0,-7500.0,0
11494,12807,1.0,40.0,1.0,1,0,0,1,0,0,1,0,0,58333.333333333336,-7000.0,3
11495,20099,1.0,65.0,1.0,0,1,0,1,0,0,1,0,0,51666.666666666664,-36250.0,3
11496,34175,0.0,55.0,6.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
11497,46898,1.0,55.0,5.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
11498,81925,1.0,50.0,6.0,0,1,0,0,0,1,1,0,0,10000.0,-10000.0,0
11499,23016,0.0,30.0,0.0,0,0,0,1,0,1,1,0,0,18888.88888888889,-10833.333333333334,0
11500,5856,1.0,50.0,1.0,0,0,0,1,1,1,1,0,0,22500.0,-40000.0,0
11501,19039,0.0,50.0,3.0,0,0,0,1,0,0,1,0,0,21000.0,-11666.666666666666,0
11502,44739,1.0,25.0,1.0,0,0,0,1,0,0,0,0,1,0.0,-8750.0,0
11503,61688,1.0,35.0,3.0,0,0,0,1,1,1,0,0,1,0.0,0.0,0
11504,78388,0.0,20.0,3.0,0,0,1,0,1,1,0,0,0,0.0,-10000.0,0
11505,80140,1.0,50.0,1.0,0,0,0,0,1,1,1,0,0,0.0,-16666.666666666668,0
11506,6009,1.0,40.0,1.0,1,0,0,0,1,1,1,1,1,18571.428571428572,-13750.0,0
11507,21120,1.0,45.0,3.0,1,0,0,1,0,0,0,0,0,5000.0,-11250.0,0
11508,46974,0.0,30.0,0.0,0,0,0,0,0,1,1,0,1,21666.666666666668,-16666.666666666668,0
11509,87699,0.0,25.0,3.0,0,0,1,0,1,1,0,0,0,0.0,-30000.0,0
11510,82728,1.0,35.0,1.0,0,0,0,0,1,1,0,0,0,15000.0,-12500.0,0
11511,4053,1.0,45.0,1.0,2,0,0,1,0,0,1,0,0,0.0,-5000.0,0
11512,54837,1.0,30.0,1.0,0,0,0,1,0,0,1,0,0,10000.0,-15000.0,0
11513,10003,1.0,30.0,1.0,4,0,0,0,0,1,1,0,0,32500.0,-10000.0,0
11514,15495,1.0,35.0,6.0,0,0,0,0,1,1,0,1,0,83000.0,-40000.0,3
11515,32257,0.0,45.0,3.0,0,0,0,1,0,0,0,0,0,5000.0,-5000.0,0
11516,64866,1.0,50.0,5.0,0,0,0,1,0,1,1,0,0,10000.0,-5000.0,0
11517,77697,0.0,20.0,0.0,0,0,0,0,1,1,1,0,0,0.0,0.0,0
11518,27486,0.0,55.0,2.0,0,0,0,1,0,0,1,0,0,0.0,-20000.0,0
11519,31159,0.0,50.0,1.0,2,1,0,0,0,1,0,0,0,55000.0,-40000.0,3
11520,46635,0.0,35.0,6.0,0,0,0,0,0,1,0,0,0,26666.666666666668,-26666.666666666668,0
11521,11383,0.0,65.0,2.0,4,0,0,1,0,0,1,0,0,0.0,-10000.0,0
11522,32282,1.0,35.0,1.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
11523,36740,0.0,50.0,1.0,0,0,1,1,0,1,1,0,1,35000.0,-40833.333333333336,3
11524,52549,1.0,60.0,2.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
11525,83566,0.0,45.0,6.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
11526,26095,0.0,30.0,0.0,0,0,0,1,0,1,1,0,0,17500.0,-5000.0,0
11527,59912,0.0,30.0,0.0,0,0,0,1,0,0,0,0,0,12500.0,-7500.0,0
11528,83587,0.0,35.0,1.0,0,0,1,0,0,1,1,0,0,10000.0,-5000.0,0
11529,6419,0.0,70.0,0.0,0,0,0,1,0,1,1,0,1,0.0,-21000.0,0
11530,15690,1.0,50.0,1.0,1,0,0,1,0,0,1,0,0,14166.666666666666,-5000.0,0
11531,45800,0.0,30.0,0.0,0,0,1,1,0,0,1,0,1,10000.0,-12000.0,0
11532,43332,0.0,35.0,1.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
11533,74459,1.0,30.0,6.0,0,0,0,1,0,0,0,0,0,13333.333333333334,-15000.0,0
11534,41741,1.0,45.0,1.0,0,0,0,1,0,1,1,0,0,8750.0,-8750.0,0
11535,47309,1.0,35.0,1.0,0,0,1,1,0,0,0,0,0,10000.0,-5000.0,0
11536,70880,0.0,20.0,6.0,0,0,0,1,0,0,1,0,0,0.0,0.0,0
11537,18842,0.0,50.0,0.0,0,0,0,1,0,1,1,0,1,0.0,-15000.0,0
11538,40696,1.0,30.0,0.0,0,0,0,0,0,1,0,0,0,5000.0,0.0,0
11539,47180,1.0,40.0,5.0,0,0,0,0,0,1,1,0,0,15000.0,0.0,0
11540,57743,0.0,20.0,6.0,0,1,0,0,0,1,0,0,0,16250.0,-15714.285714285714,0
11541,60330,1.0,25.0,0.0,0,1,0,1,0,0,1,0,0,0.0,-5000.0,0
11542,80514,1.0,40.0,1.0,0,0,0,0,0,1,1,0,0,75000.0,-30000.0,3
11543,6267,0.0,45.0,3.0,1,0,0,1,0,1,1,0,0,115000.0,-20714.285714285714,3
11544,25577,1.0,40.0,1.0,4,0,0,0,1,1,0,0,1,36666.666666666664,-18333.333333333332,0
11545,82907,0.0,65.0,2.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
11546,29936,1.0,30.0,5.0,0,0,0,0,0,1,0,0,0,15000.0,-10000.0,0
11547,50558,1.0,30.0,0.0,0,0,1,1,0,1,1,0,0,13333.333333333334,-17500.0,0
11548,86622,1.0,45.0,5.0,0,1,0,1,1,1,1,0,0,5000.0,-5000.0,0
11549,8735,0.0,40.0,1.0,1,0,0,1,0,1,1,0,0,75000.0,-23125.0,3
11550,40812,0.0,65.0,6.0,0,0,0,0,0,1,1,0,0,50000.0,-50000.0,3
11551,62493,1.0,45.0,1.0,0,0,0,1,0,0,1,0,0,45000.0,-21250.0,3
11552,87586,1.0,40.0,6.0,0,0,1,0,0,1,1,0,0,0.0,-5000.0,0
11553,30619,1.0,55.0,1.0,0,0,1,1,0,0,1,0,0,0.0,-120000.0,3
11554,75025,1.0,50.0,6.0,0,0,0,0,1,1,0,0,0,53000.0,-101666.66666666667,3
11555,10975,1.0,45.0,6.0,4,0,0,0,0,1,1,1,0,45000.0,-11666.666666666666,0
11556,34739,1.0,35.0,0.0,0,0,0,1,0,0,1,0,0,65000.0,0.0,3
11557,46731,0.0,40.0,5.0,0,0,0,1,0,1,1,0,1,12500.0,-16428.571428571428,0
11558,71282,1.0,25.0,0.0,0,0,0,1,0,1,0,0,0,13000.0,-16250.0,0
11559,90568,0.0,45.0,1.0,0,0,1,0,1,1,0,0,0,0.0,-5000.0,0
11560,10478,0.0,45.0,1.0,0,0,0,0,0,1,1,0,0,6666.666666666667,-8333.333333333334,0
11561,61769,0.0,35.0,6.0,0,0,0,0,0,1,0,0,0,11666.666666666666,-20000.0,0
11562,7594,1.0,25.0,6.0,4,0,0,1,0,1,1,0,0,54090.90909090909,-55833.333333333336,3
